Sample Name,cis-Nerolidol,trans-Nerolidol,trans-Nerolidol 1,trans-Nerolidol 2,trans-Ocimene,3-Carene,Camphene,Caryophyllene Oxide,Eucalyptol,Geraniol,Guaiol,Isopulegol,Linalool,Ocimene,Terpinolene,alpha-Bisabolol,alpha-Humulene,alpha-Pinene,alpha-Terpinene,beta-Caryophyllene,beta-Myrcene,beta-Ocimene,beta-Pinene,delta-Limonene,gamma-Terpinene,p-Cymene,delta-9 THC-A,delta-9 THC,delta-8 THC,THC-A,THCV,CBN,CBD-A,CBD,CBDV,CBDV-A,delta-9 CBG-A,delta-9 CBG,CBC,img_url,type,thc_level,most_common_terpene,description,relaxed,happy,euphoric,uplifted,sleepy,dry_mouth,dry_eyes,dizzy,paranoid,anxious,stress,pain,depression,anxiety,insomnia,hungry,talkative,headache,ptsd,creative,energetic,fatigue,focused,giggly,lack_of_appetite,nausea,headaches,bipolar_disorder,cancer,tingly,cramps,aroused,gastrointestinal_disorder,inflammation,muscle_spasms,eye_pressure,migraines,asthma,anorexia,arthritis,add/adhd,muscular_dystrophy,hypertension,glaucoma,pms,seizures,spasticity,spinal_cord_injury,fibromyalgia,crohn's_disease,phantom_limb_pain,epilepsy,multiple_sclerosis,parkinson's,tourette's_syndrome,alzheimer's,hiv/aids,tinnitus
Blue Alien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.32,0.93,0.0,0.5,0.63,0.0,0.0,0.0,0.0,0.0,14.3,0.96,0.0,0.0,0.0,0.0,0.17,0.11,0.0,0.0,0.15,0.0,0.07,,Indica,18%,Limonene,"Blue Alien is a powerful, sweet-smelling indica strain that combines genetics from Blueberry and Alien Kush. Like most Blueberry hybrids, Blue Alien takes on a sweet berry aroma that introduces its dreamy euphoria and full-body calm. Because its effects tend toward the sleepier side of the spectrum, most consumers prefer Blue Alien in the evening and when pursuing a good night’s sleep. ",0.85,0.51,0.63,0.3,0.55,0.2,0.18,0.0,0.06,0.04,0.48,0.46,0.3,0.32,0.34,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Bastard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5466666666666666,0.0,0.0,0.0,0.0,0.7833333333333333,0.0,0.08666666666666667,0.0,0.7666666666666666,0.0,0.0,0.14333333333333334,0.9833333333333334,0.0,0.0,0.0,0.0,0.0,11.496666666666668,1.01,0.0,0.0,0.0,0.0,0.13333333333333333,0.08666666666666667,0.0,0.0,0.33,0.0,0.043333333333333335,,Indica,,,"The descendant of indicas DJ Short Blueberry and God Bud, in addition to White family lineage, this indica-dominant hybrid is best known for its pungent blueberry aroma. Thanks to its hybrid makeup, the indica physical effects are strong without inducing sedation, making this strain appropriate for day or nighttime use. Best described as relaxing, Blue Bastard may be just the bud to take the edge off.",0.25,0.5,0.6,0.25,0.39,0.57,0.42,0.1,0.07,0.0,0.53,0.28,0.25,0.25,0.32,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Blood,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.46,0.0,0.0,0.01,0.0,0.0,0.0,0.09,0.005,0.225,0.115,0.005,0.16499999999999998,0.195,0.0,0.06,0.045,0.005,0.0,9.1,7.8149999999999995,0.0,0.0,0.025,0.07,0.02,0.09,0.0,0.0,0.135,0.84,0.115,,Indica,,,Blue Blood from breeder Medicann is an indica-dominant cross of OG Kush and Blueberry. It carries on the potent legacy of OG Kush genetics and adds a sweet berry flavor to the pine and diesel undertones. Some Blue Blood phenotypes have proven to show a tendency towards higher CBD levels which adds to the already relaxing nature of this strain. ,0.77,0.22,0.16,0.0,0.38,0.16,0.05,0.05,0.0,0.0,0.38,0.33,0.22,0.27,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Boy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.775,0.39,0.0,0.7150000000000001,0.04,0.0,0.0,0.0,0.0,0.0,10.59,0.455,0.0,0.0,0.0,0.0,0.14500000000000002,0.09,0.0,0.0,0.125,0.0,0.02,,Hybrid,18%,,"Blue Boy is a cross of popular favorites Blue Dream and Northern Lights #5 that will give you anything but the blues. Originally from Washington state, this sativa-dominant hybrid provides focused, cerebral effects that make it a great choice for daytime use. Its plants are bushy and grow large, and the flowers tend to be large and on the looser, leafier side. Blue Boy is a potent strain with THC levels that often test over 20%.",0.5,0.69,0.0,0.0,0.0,0.33,0.3,0.11,0.11,0.16,0.33,0.3,0.22,0.16,0.0,0.0,0.0,0.0,0.0,0.47,0.44,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Cheese,0.0,0.0,0.0,0.0,0.0,0.0,0.0019473684210526314,0.1411315789473684,0.0,0.0,0.0,0.0,1.1612105263157895,0.002605263157894737,0.0764736842105263,0.0025789473684210526,0.5720526315789474,0.4836578947368421,0.0,0.4896842105263158,0.4665263157894736,0.0010526315789473684,0.020236842105263157,0.4175526315789474,0.0010526315789473684,0.0,19.587368421052634,0.958421052631579,0.0010526315789473684,1.7155263157894736,0.0007894736842105263,0.006578947368421052,0.12868421052631582,0.1455263157894737,0.0002631578947368421,0.0,0.3871052631578948,0.06999999999999999,0.049473684210526316,,Indica,17%,Myrcene,"Blue Cheese is an indica cross created by crossing a Blueberry male with an original U.K. Cheese (a Skunk #1 phenotype) female. The sweet and savory smells of berry and blue cheese combine to create a creamy, unique flavor reminiscent of the original Cheese. The heavy effects will help you feel relaxed at the end of the day and can provide relief for muscle spasms, pain, and stress.",0.59,0.52,0.49,0.34,0.35,0.35,0.2,0.07,0.05,0.0,0.39,0.3,0.23,0.29,0.24,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Cinex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97,1.67,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,24.94,28.65,0.0,0.0,0.0,0.24,0.27,0.72,0.0,0.0,0.32,0.72,0.89,,Hybrid,21%,,"Blue Cinex is the stimulating lovechild of Blue Dream and Cinex. This creeper lays into the mind from the first puff and expands outward within 15 minutes after inhalation. Offering longevity and potency, Blue Cinex is a perfect partner for long days on your feet or sustained physical activity. With a haziness that fills the mind and a physical stimulation that will get you talking, this strain will work as hard as you do. ",0.41,0.75,0.58,0.83,0.0,0.16,0.08,0.08,0.0,0.0,0.5,0.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Cookies,0.0,0.0,0.0,0.0,0.0,0.0,0.014199999999999999,0.0262,0.0006000000000000001,0.0,0.0,0.0,0.194,0.014000000000000002,0.0088,0.0864,0.36639999999999995,0.055400000000000005,0.0,0.9543999999999999,0.35439999999999994,0.0,0.09179999999999999,0.5784,0.0,0.0,0.0,1.344,0.0,33.13,0.0,0.0,0.066,0.0,0.0,0.0,1.3439999999999999,0.13,0.039999999999999994,,Hybrid,19%,Myrcene,"Blue Cookies is an indica-dominant hybrid cross between two celebrity strains, Girl Scout Cookies and Blueberry. As the child of these heavyweight champion strains, Blue Cookies delivers a crushing blow of euphoria straight to the head, where it swiftly sinks down to relax the entire body. Sweet berry flavors fuse with earthy cherry notes in a flavor profile as enticing as the bud’s thick coat of frosty resin that stretches over twisting hues of green and purple. Novice consumers should approach Blue Cookies with modesty, but this strain’s potency is perfect for hard-to-impress veterans. You may also come across another variation of Blue Cookies, a select Girl Scout Cookies phenotype that lacks the Blueberry genetics.",0.74,0.61,0.57,0.41,0.28,0.21,0.11,0.03,0.02,0.01,0.34,0.24,0.27,0.29,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Crack,0.0,0.0,0.0,0.0,0.0,0.0,0.00475,0.08625,0.0,0.0,0.01025,0.0,1.11475,0.04425,0.00575,0.0,0.14975,0.438,0.0,0.42900000000000005,0.5225,0.0,0.1725,0.13424999999999998,0.0,0.0,4.985,2.355,0.0,22.27,0.0,0.0,0.14,0.07,0.0,0.0,1.2799999999999998,0.0775,0.0475,,Hybrid,19%,Myrcene,"This sativa-dominant hybrid takes after its iconic parents, 50/50 hybrid Blue Dream and classic sativa Green Crack. Blue Crack reflects a balanced blend of its parents, with an energetic head rush from the Green that is mellowed out and mentally expansive thanks to the Blue, proposing an apt rename of ‘Turquoise’. Although dense by appearance, this flower yields soft, airy buds and a sweet, smooth aroma with blueberry undertones. As a high-energy strain with moderate to long-lasting effects, Blue Crack is a popular choice for daytime medicating.",0.41,0.51,0.52,0.48,0.0,0.31,0.27,0.1,0.07,0.0,0.39,0.29,0.26,0.3,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.18,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Diesel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46222222222222226,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.05555555555555555,0.0,0.6122222222222222,0.47333333333333333,0.0,0.6811111111111111,0.9222222222222223,0.0,0.0,0.0,0.0,0.0,18.066666666666666,0.6966666666666668,0.0,0.0,0.0,0.0011111111111111111,0.11888888888888889,0.10444444444444445,0.0,0.0,0.6044444444444443,0.11333333333333334,0.052222222222222225,https://images.leafly.com/flower-images/blue-diesel.jpg,Hybrid,17%,Myrcene,"Blue Diesel is a hybrid marijuana strain made by crossing Blueberry and NYC Diesel. This strain, sometimes known as Blue City Diesel, produces a pleasant, moderate to long-lasting body buzz. Thanks to its Blueberry genetics, this flower emanates a light berry aroma that is smooth, expansive, and fast-acting. This strain is optimal for daytime and comes with little to no fatigue or increased appetite, making it a desirable option for medical marijuana patients. Originally produced by Breeder’s Choice, this plant may provide just the relaxation you need.",0.59,0.59,0.53,0.51,0.0,0.25,0.11,0.04,0.0,0.02,0.37,0.31,0.28,0.3,0.13,0.0,0.0,0.04,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Dragon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.63025,0.0055,0.05475,0.0,0.6915,0.47525,0.0,0.557375,0.316375,0.0,0.019,0.074125,0.0,0.0,17.8625,0.665,0.0,0.0,0.0,0.035,0.095,0.0875,0.0,0.0,0.35875,0.06125,0.0275,,Hybrid,17%,Myrcene,"Thought to have originated in California, Blue Dragon is a cross of two classic strains, the indica-dominant Blueberry and sativa-dominant Sour Diesel. The flowers of this strain often turn dark purple and are covered in bright orange pistils and white trichomes. Blue Dragon is usually potent, giving consumers an intensely euphoric feeling and heavy body buzz. Its aroma and flavor are what you might expect given its lineage: equal parts sour fuel and sweet berry.",0.52,0.64,0.57,0.55,0.0,0.34,0.17,0.06,0.07,0.0,0.47,0.3,0.28,0.35,0.17,0.0,0.0,0.04,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Dream,0.005,0.0046853146853146855,0.0,0.00045454545454545455,0.0,1.048951048951049e-05,0.0014055944055944055,0.1983006993006993,0.0001258741258741259,0.00019580419580419577,0.001262237762237762,4.195804195804196e-05,0.819125874125874,0.0003636363636363636,0.06665034965034966,0.021594405594405595,0.42688111888111885,0.6523846153846153,0.0007692307692307692,0.5773741258741258,0.7192062937062936,0.0002797202797202797,0.08787062937062937,0.10393006993006994,0.0002622377622377623,0.00034965034965034965,18.633181818181818,2.6402797202797204,0.013181818181818182,3.4256293706293706,0.0086013986013986,0.037307692307692306,0.17968531468531468,0.15933566433566435,0.0,0.00024475524475524476,0.29702797202797204,0.10237762237762238,0.04807692307692308,https://images.leafly.com/flower-images/blue-dream.png,Hybrid,18%,Myrcene,"Blue Dream is a sativa-dominant hybrid marijuana strain made by crossing Blueberry with Haze. Blue Dream produces a balancing high accompanied by full-body relaxation with gentle cerebral invigoration. Novice and veteran consumers alike enjoy the calming and euphoric effects that Blue Dream provides. Consumers also love the flavor - which smells and tastes just like sweet berries. Medical marijuana patients say Blue Dream delivers swift relief from symptoms associated with pain, depression, and nausea. Growers say this strain is best suited to the Sea of Green Method and has an average flowering time of 67 days. Fun Fact: Blue Dream originated in California and has achieved legendary status among West Coast strains.",0.48,0.57,0.52,0.48,0.0,0.29,0.16,0.06,0.06,0.0,0.36,0.26,0.27,0.29,0.13,0.0,0.0,0.03,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Dynamite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.77,0.22749999999999998,0.0,0.1125,0.2025,0.0,0.0,0.0,0.0,0.0,7.505,0.44000000000000006,0.0,0.0,0.0,0.02,5.702500000000001,0.14,0.0,0.0,0.535,0.0,0.0325,,Indica,11%,Myrcene,"Blue Dynamite, bred by Next Generation Seeds in Canada, is an indica-dominant strain that provides heavy mind and body relaxation alongside a fruity, hashy flavor. This powerhouse indica was bred from a BC Grapefruit clone known as Dynamite and an Afghani-Blueberry hybrid called Avalon. Combining the flavorful qualities of Dynamite with the resinous potential Avalon enables, we're left with a potent strain that can budge even the most stubborn cases of pain, nausea, and sleeplessness. High Times recognized Blue Dynamite among its Top 10 Strains of 2007, solidifying a reputation that keeps this strain firmly set in the cannabis market.",0.62,0.53,0.5,0.0,0.34,0.37,0.15,0.06,0.03,0.03,0.53,0.43,0.15,0.43,0.18,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Fire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.093,0.716,0.0,0.227,0.246,0.0,0.258,0.14,0.0,0.0,22.04,0.36,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.17,0.0,,Hybrid,16%,Myrcene,"From Humboldt Seed Organization, Blue Fire is an exceptionally fruity and potent cross of Blue Dream and Fire OG. The high is fueled by its OG lineage and its berry flavor also includes notes of fuel and citrus that make this a strain you won’t forget.",0.5,0.0,0.0,0.5,0.0,0.33,0.5,0.16,0.0,0.33,0.5,0.33,0.33,0.5,0.0,0.0,0.0,0.16,0.0,0.0,0.5,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Frost,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.006,0.0,0.0,0.0,0.0,0.0945,0.0,0.006,0.0475,0.135,0.54,0.0,0.368,1.529,0.0,0.2585,0.26749999999999996,0.0,0.0,0.0,0.635,0.0,25.535,0.0,0.0,0.055,0.0,0.0,0.0,1.04,0.11499999999999999,0.0,,Hybrid,17%,Myrcene,Blue Frost is a hybrid that balances the genetics of Blue Monster and Jack Frost to create a 60/40 indica-dominant cross. Breeder Goldenseed has developed this strain to produce dense buds that show a range of deep violet hues and produces a pungent mixture of aromas. The flavor is an interesting combination of sweet fruity notes with a sharp cheese-like undertone. This hybrid is sure to lift your mood and replace any stress you may have with smile on your face.,0.74,0.63,0.59,0.58,0.0,0.3,0.1,0.04,0.04,0.03,0.35,0.33,0.35,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Glue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.079,0.0,0.0,0.108,0.421,0.0,0.259,0.942,0.0,0.182,0.11,0.0,0.0,0.0,1.51,0.0,14.75,0.0,0.0,0.02,0.0,0.0,0.0,0.17,0.05,0.0,,Hybrid,,,"Blue Glue is a hybrid marijuana strain. We're still learning about the flavors and effects of Blue Glue - if you've smoked, dabbed, or consumed this strain before, tell us about it by leaving a review.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue God,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,2.28,0.0,0.0,0.0,0.98,0.0,0.0,1.05,0.47,0.0,0.0,0.0,0.0,0.0,16.2,0.58,0.0,0.0,0.0,0.0,0.17,0.13,0.0,0.0,0.23,0.0,0.08,,Indica,16%,,"Blue God, bred by Jordan of the Islands in Canada, is a powerful indica mothered by God Bud and Blueberry. Fulfilling all of our indica expectations, Blue God produces crushing full-body effects ideal for nighttime treatment of pain and sleep disorders. With age, Blue God develops a sweet berry aroma and deep purple leaves freckled in frosty resin. Cultivators of this stout indica suggest growing Blue God as a multi-branch plant in soil, with a flowering period between 55 and 60 days.",0.81,0.44,0.44,0.0,0.61,0.24,0.12,0.06,0.0,0.01,0.39,0.39,0.18,0.17,0.4,0.27,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Goo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.28,0.9,0.0,0.66,1.26,0.0,0.0,0.0,0.0,0.0,15.22,0.38,0.0,0.0,0.0,0.0,0.17,0.2,0.0,0.0,0.21,0.0,0.0,,Hybrid,17%,Myrcene,"Blue Goo is a sativa-dominant hybrid that's a cross between the famous hybrid Blue Dream and indica Afgoo. A moderate to high potency yields uplifting effects that are standard for sativas, but not excessively energetic thanks to Afgoo’s contribution as well as the mellow nature of Blue Dream. This strain is appropriate for day or nighttime consumption and is good for treating depression and nausea. Smooth smoke and berry taste.",0.45,0.69,0.59,0.52,0.0,0.46,0.25,0.06,0.06,0.0,0.53,0.31,0.32,0.41,0.17,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Hash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.44,0.91,0.0,0.0,0.0,0.0,0.0,18.32,0.9,0.0,0.0,0.0,0.0,0.04,0.19,0.0,0.0,0.25,0.0,0.02,,Hybrid,,,"The colorful hues and sweet flavors of Blueberry blend together with the resin production and heartiness of California Hash Plant to create Blue Hash, or Blueberry Hash. The aroma is a mixture of fresh berries with a pungent, earthy finish. Blue Hash produces a powerfully relaxing effect that is a great way to unwind at the end of a long day or at night before bedtime. Medical patients will appreciate Blue Hash’s ability to combat insomnia and suppress stress.",0.65,0.42,0.48,0.34,0.4,0.28,0.22,0.08,0.08,0.0,0.45,0.37,0.37,0.0,0.48,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Hawaiian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07888888888888888,0.0,0.0,0.0,0.0,0.9244444444444445,0.0,0.04777777777777778,0.0,0.8866666666666667,0.41333333333333333,0.0,0.9011111111111111,0.4044444444444445,0.0,0.0,0.32222222222222224,0.0,0.0,14.743333333333332,0.6944444444444444,0.0,0.0,0.0,0.008888888888888889,0.09777777777777778,0.10444444444444445,0.0,0.0,0.18666666666666665,0.015555555555555557,0.02888888888888889,,Hybrid,17%,Myrcene,"Blue Hawaiian is known for being quite a looker—its light green to orange buds are covered in rich orange and red hairs and are coated with sparkling trichomes. Bred from Blueberry and Hawaiian Sativa, Blue Hawaiian is fruity and smooth. Flowers appear at about ten weeks and are described as giving a balanced high.",0.58,0.65,0.41,0.54,0.0,0.17,0.13,0.02,0.04,0.0,0.37,0.24,0.29,0.31,0.0,0.0,0.0,0.03,0.0,0.0,0.32,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Haze,0.0,0.0,0.0,0.0,0.0,0.0,0.0012857142857142856,0.35314285714285715,0.0005714285714285715,0.00028571428571428574,0.0,0.0,0.005714285714285714,0.0,0.0004285714285714286,0.01057142857142857,0.29085714285714287,0.29328571428571426,0.0,0.5112857142857143,0.2922857142857143,0.0,0.024857142857142855,0.038571428571428576,0.0,0.0,22.245714285714286,2.1114285714285717,0.0,1.2114285714285715,0.0,0.030000000000000002,0.06571428571428571,0.16142857142857142,0.0,0.0,0.23142857142857146,0.26285714285714284,0.030000000000000002,,Hybrid,18%,Myrcene,"Daughter of a Blueberry indica and the original Haze, this slightly sativa-dominant hybrid is a versatile strain. It has a pleasing taste and scent, and its furry dense buds produce full-bodied effects. Blue Haze is a great candidate for the regular consumer’s arsenal as it is appropriate for a broad spectrum of activities and provides the optimal balance between cerebral and physical effects.",0.52,0.63,0.47,0.56,0.0,0.24,0.18,0.06,0.06,0.04,0.41,0.26,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blue Heron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.624,0.0,0.0,0.0,0.0,1.1620000000000001,0.0,0.094,0.0,0.764,0.466,0.0,0.254,0.42000000000000004,0.0,0.0,0.466,0.0,0.0,13.244,0.44399999999999995,0.008,0.0,0.0,0.004,0.13,0.148,0.0,0.0,0.27599999999999997,0.0,0.048,,Hybrid,19%,Myrcene,"Blue Heron is an indica-dominant hybrid bred by Dynasty Seeds that brings euphoric flight to both mind and body. Parented by Blue Magoo and Huckleberry, Blue Heron takes after its Blue Magoo mother in its structure and blueberry, rose, and citrus aroma. Between 8 and 9 weeks of flowering, Blue Heron buds finish with dark, deep hues of blue and green.",0.72,0.45,0.45,0.36,0.45,0.18,0.09,0.0,0.0,0.0,0.45,0.45,0.36,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
